meta.uuid,dem.age,dem.city_or_rural,dem.country_code,dem.education_level,dem.gender,question.DAL_residency,question.DAL_employment_status,question.DAL_household_income,question.DAL_disposable_income,question.DAL_CCI-Q12_household_finance_present,question.DAL_CCI_EC-Q1_household_finance_past,question.DAL_CCI_EC-Q2_household_finance_future,question.DAL_CCI-Q14_economic_situation_present,question.DAL_CCI_EC-Q3_economic_situation_past,question.DAL_CCI_EC-Q4_economic_situation_future,question.DAL_CCI_EC-Q5_inflation_past,question.DAL_CCI_EC-Q6_inflation_future,question.DAL_CCI-Q13_job_situation_present,question.DAL_CCI_EC-Q7_unemployment_future,question.DAL_CCI_EC-Q8_purchases_present,question.DAL_CCI_EC-Q9_purchases_future,question.DAL_PolRisk_democratic_change,question.DAL_PolRisk_strong_leader,question.DAL_PolRisk_approve_president,question.DAL_PolRisk_approve_political_rep,question.DAL_PolRisk_approve_ruling_party_VE,question.DAL_PolRisk_approve_ruling_party_MX,question.DAL_PolRisk_approve_ruling_party_BR,question.DAL_PolRisk_approve_ruling_party_TR,question.DAL_PolRisk_approve_ruling_party_UA,question.DAL_PolRisk_trust_police,question.DAL_PolRisk_trust_courts,question.DAL_PolRisk_tax_evasion,question.DAL_PolRisk_inequality_past,question.DAL_PolRisk_inequality_anger,question.DAL_PolRisk_corrupt_past,question.DAL_PolRisk_corrupt_anger,question.DAL_PolRisk_corrupt_experience,question.DAL_PolRisk_politcal_stability,question.DAL_PolRisk_protest_likelihood,question.DAL_opinion_foreign_companies,question.DAL_positive_countries_MX_BR_VE,question.DAL_positive_countries_UA_TR_EG,question.DAL_negative_countries_MX_BR_VE,question.DAL_negative_countries_UA_TR_EG,question.DAL_protectionism,question.DAL_migration_time,question.DAL_migration_motives
f020a570-c978-0135-cedb-0a62aae02c3c,17,city,TR,low,female,"Yes, as a citizen","In school, university or practical training",500 - 750,Most of it,Somewhat secure,... a little worse,... get a little better,Very poorly,... got a little worse,... get a little worse,... increased moderately,... increase moderately,Prefer not to answer,... increase a little,Don't know,About the same,Much less,Somewhat disagree,Somewhat disapprove,Somewhat disapprove,,,,Somewhat disapprove,,Not a lot,Not at all,Never acceptable,... decreased a little,A little angry,... increased a little,A little angry,Yes,Not very stable,Not very likely,Neither positive nor negative,,France | Russia | Japan,,United States | Saudi Arabia,Too little,Sometime later,Weather / climate | Educational opportunities | Desire to travel / see the world | Economic situation in my country | Escaping oppression or discrimination in my country | Civic freedoms
f0254f30-c6fd-0135-881f-0a62aae02c3c,21,rural,MX,medium,male,"Yes, as a citizen","Not employed, currently looking for work",Prefer not to say,Most of it,Not very secure,... the same,... stay the same,Fairly poorly,... got a lot worse,... get a little better,... increased a little,... increase a little,Not very secure,Don't know,The wrong moment,Fewer purchases,Much less,Somewhat agree,Strongly disapprove,Somewhat disapprove,,Somewhat disapprove,,,,A little,Not a lot,Sometimes acceptable,... increased a lot,Not at all angry,... increased a lot,Very angry,No,Not very stable,Very likely,Somewhat negative,None of the above,,United States,,Too little,Sometime later,Job / career opportunities
f04b12e0-c710-0135-a510-0a901406a434,23,city,VE,medium,female,"Yes, as a citizen","In school, university or practical training",More than 3000,All of it,Not very secure,... a little worse,... get a little worse,Neither well nor poorly,... got a little worse,... get a little worse,... increased moderately,... increase moderately,Not very secure,... increase a little,The wrong moment,About the same,Neither more nor less,Neither agree nor disagree,Neither approve nor disapprove,Neither approve nor disapprove,Neither approve nor disapprove,,,,,A little,A little,Never acceptable,... increased a little,Not very angry,... stayed the same,Not at all angry,No,Somewhat stable,Not very likely,Somewhat positive,United States | Japan | Germany | Spain | United Kingdom | Canada | France | China,,None of the above,,The right amount,Never,
f05a6380-c6f6-0135-8026-0a901406a434,39,city,MX,high,male,"Yes, as a citizen","Employed, working 30 or more hours per week",More than 3000,Most of it,Not very secure,... a little better,... get a little better,Fairly well,... got a little better,... get a little better,... increased a lot,... increase moderately,Very secure,... increase a little,Neither the right moment nor the wrong moment,More purchases,Slightly less,Somewhat disagree,Neither approve nor disapprove,Somewhat disapprove,,Somewhat disapprove,,,,Not a lot,Not a lot,Sometimes acceptable,... increased a little,A little angry,... increased a lot,A little angry,No,Not at all stable,Somewhat likely,Somewhat positive,United States,,China,,The right amount,Within the next year,Political situation in my country | Personal safety | Economic situation in my country
f05eb0c0-c73d-0135-d21d-0a901406a434,21,city,BR,low,male,"Yes, as a citizen","Not employed, currently looking for work",Under 100,About half,Not very secure,... the same,... get a little better,Don't know,... got a little better,... get a little better,... increased moderately,... increase a lot,Not at all secure,... increase a lot,Neither the right moment nor the wrong moment,About the same,Much less,Strongly agree,Neither approve nor disapprove,Strongly disapprove,,,Somewhat approve,,,Not at all,A lot,Sometimes acceptable,Don't know,Very angry,... increased a little,Not at all angry,No,Somewhat stable,Very likely,Somewhat positive,China,,None of the above,,Too little,Sometime later,Desire to travel / see the world
f06146d0-cc59-0135-4c20-0a901406a434,38,city,EG,medium,female,"Yes, as a citizen",None of the above,Prefer not to say,About half,Somewhat secure,... the same,... get a little better,Fairly well,... got a little better,Don't know,... increased a lot,Don't know,Very secure,Don't know,Don't know,Don't know,Neither more nor less,Strongly disagree,Somewhat approve,Neither approve nor disapprove,,,,,,A lot,A lot,Never acceptable,... increased a lot,Very angry,Don't know,A little angry,No,Don't know,Not at all likely,Somewhat positive,,None of the above,,None of the above,Don't know,Never,
f0778280-c7fc-0135-420a-0a901406a434,33,city,UA,medium,male,"Yes, as a citizen","Employed, working 30 or more hours per week",100 - 200,Most of it,Not at all secure,... the same,Don't know,Very poorly,... got a lot worse,Don't know,... increased a lot,... increase a lot,Not very secure,... increase a lot,The wrong moment,Fewer purchases,Slightly more,Strongly agree,Strongly disapprove,Somewhat disapprove,,,,,Somewhat disapprove,Not a lot,Not at all,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,No,Not at all stable,Not very likely,Somewhat positive,,Japan | China | Germany,,Russia,Too little,Never,
f0964e30-c722-0135-b4ab-0a901406a434,20,city,MX,medium,female,"Yes, as a citizen","In school, university or practical training",1000 - 1500,Most of it,Somewhat secure,... the same,... get a lot better,Fairly poorly,... got a little worse,... stay the same,... increased a lot,... increase a little,Prefer not to answer,... stay the same,Neither the right moment nor the wrong moment,More purchases,Slightly more,Somewhat disagree,Somewhat disapprove,Somewhat disapprove,,Strongly disapprove,,,,A little,Not a lot,Sometimes acceptable,... increased a little,Not very angry,... increased a little,A little angry,Yes,Not very stable,Not very likely,Somewhat negative,China | Canada,,United States,,Too little,Sometime later,Desire to travel / see the world | Job / career opportunities
f0a08a50-cbb3-0135-4930-0a901406a434,34,city,TR,low,female,"Yes, as a citizen","Not employed, currently looking for work",Prefer not to say,Don't know,Not very secure,... a lot worse,... get a little better,Neither well nor poorly,... got a little worse,... stay the same,Don't know,Don't know,Prefer not to answer,... increase a lot,Neither the right moment nor the wrong moment,Don't know,Much less,Strongly disagree,Somewhat approve,Strongly disapprove,,,,Somewhat approve,,Not a lot,Not at all,Sometimes acceptable,... increased a lot,Very angry,Don't know,Very angry,No,Don't know,Not at all likely,Somewhat negative,,Germany | China | Russia | Ukraine | France,,None of the above,Don't know,Never,
f0cdfc30-c6f7-0135-7f53-0a62aae02c3c,34,city,MX,high,female,"Yes, as a citizen","Employed, working 1 to å_29 hours per week",1000 - 1500,About half,Very secure,... a lot better,... get a lot better,Fairly well,... got a little better,... get a lot better,... increased a little,... stay about the same,Somewhat secure,... increase a little,Neither the right moment nor the wrong moment,More purchases,Slightly more,Somewhat agree,Somewhat approve,Neither approve nor disapprove,,Somewhat approve,,,,A little,Not a lot,Never acceptable,... increased a lot,Not at all angry,... increased a lot,Very angry,Yes,Not very stable,Somewhat likely,Very positive,United States,,None of the above,,Too little,Within the next 3 years,Educational opportunities | Job / career opportunities
f0cf7fd0-c753-0135-e911-0a62aae02c3c,17,city,BR,low,male,"Yes, as a citizen","In school, university or practical training",Prefer not to say,Don't know,Very secure,... the same,... stay the same,Neither well nor poorly,... got a lot worse,... get a little better,... increased a little,... increase a little,Very secure,... increase a lot,Neither the right moment nor the wrong moment,About the same,Neither more nor less,Somewhat disagree,Strongly disapprove,Strongly disapprove,,,Strongly disapprove,,,Not a lot,Not a lot,Never acceptable,Don't know,Not at all angry,... increased a lot,Very angry,No,Not very stable,Not at all likely,Neither positive nor negative,United States | Germany | France | United Kingdom | Spain,,China,,Too little,Sometime later,Political situation in my country | Cost of living | Personal safety | Educational opportunities | Other reason related to quality of life
f0db2f10-c6ea-0135-bb76-0a901406a434,36,city,TR,high,male,"Yes, as a citizen","Employed, working 30 or more hours per week",1000 - 1500,About half,Very secure,... the same,... get a little better,Fairly poorly,... got a little worse,... get a little worse,... increased a lot,... increase moderately,Very secure,... increase a little,Neither the right moment nor the wrong moment,About the same,Much less,Strongly disagree,Strongly disapprove,Strongly disapprove,,,,Somewhat disapprove,,A little,Not at all,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,No,Somewhat stable,Not at all likely,Neither positive nor negative,,Japan | China | Germany | India | Ukraine,,United States | France | United Kingdom | Saudi Arabia,Too little,Never,
f0dbb530-c7f9-0135-3f2a-0a901406a434,18,city,UA,medium,male,"Yes, as a citizen","In school, university or practical training",Under 100,Most of it,Not very secure,... a little better,Don't know,Fairly poorly,Don't know,... stay the same,... increased a little,... increase a little,Not very secure,... increase a little,The wrong moment,Fewer purchases,Neither more nor less,Neither agree nor disagree,Somewhat disapprove,Neither approve nor disapprove,,,,,Neither approve nor disapprove,A little,A little,Never acceptable,... increased a lot,A little angry,... stayed the same,Very angry,No,Not very stable,Not very likely,Neither positive nor negative,,Japan | Germany | United States,,China | Russia,Too little,Sometime later,Economic situation in my country | Educational opportunities | Cost of living | Job / career opportunities | Desire to travel / see the world | Political situation in my country | Other reason related to quality of life
f1075be0-c723-0135-b60b-0a901406a434,18,city,MX,low,male,"Yes, as a citizen","Employed, working 30 or more hours per week",200 - 300,Most of it,Somewhat secure,... the same,... get a little better,Fairly well,... stayed the same,... get a little better,... stayed about the same,... stay about the same,Very secure,... stay the same,The right moment,About the same,Neither more nor less,Strongly disagree,Neither approve nor disapprove,Neither approve nor disapprove,,Neither approve nor disapprove,,,,Not a lot,A little,Never acceptable,... stayed the same,Not very angry,... stayed the same,A little angry,No,Somewhat stable,Not at all likely,Somewhat positive,United States,,None of the above,,Too little,Never,
f1141890-cdd8-0135-e14a-0a62aae02c3c,39,city,EG,low,female,"Yes, as a citizen","Not employed, currently NOT looking for work",100 - 200,Most of it,Not very secure,... a lot worse,Don't know,Very poorly,... got a lot worse,Don't know,... increased a lot,Don't know,Prefer not to answer,... increase a lot,Neither the right moment nor the wrong moment,Don't know,Much less,Strongly disagree,Strongly disapprove,Strongly disapprove,,,,,,Not a lot,Not a lot,Sometimes acceptable,... increased a lot,Very angry,Don't know,Very angry,Yes,Not very stable,Not very likely,Neither positive nor negative,,China,,United States,Too little,Never,
f14e2e30-c70a-0135-9c73-0a901406a434,22,rural,EG,medium,male,"Yes, as a citizen","In school, university or practical training",100 - 200,Most of it,Not at all secure,... a little better,... get a little better,Fairly poorly,... got a little worse,... get a lot worse,... increased a lot,... increase a lot,Not very secure,... increase a little,Neither the right moment nor the wrong moment,More purchases,Much less,Somewhat agree,Strongly disapprove,Strongly disapprove,,,,,,Not at all,Not a lot,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,No,Not very stable,Not very likely,Neither positive nor negative,,United States,,China,Too little,Within the next 3 years,Desire to travel / see the world | Civic freedoms | Personal safety | Cost of living | Political situation in my country | Job / career opportunities | Escaping oppression or discrimination in my country | Economic situation in my country
f15944f0-c6f3-0135-7bbf-0a901406a434,23,rural,EG,high,male,"Yes, as a citizen","In school, university or practical training",1000 - 1500,About half,Very secure,... a little better,... get a lot better,Fairly poorly,... stayed the same,... get a little better,... increased a lot,... increase moderately,Somewhat secure,... increase a lot,The right moment,About the same,Slightly more,Somewhat disagree,Somewhat disapprove,Strongly disapprove,,,,,,A lot,Not a lot,Sometimes acceptable,... increased a lot,Very angry,... stayed the same,Very angry,No,Somewhat stable,Not at all likely,Somewhat positive,,China | Russia,,United States,Don't know,Within the next 3 years,Job / career opportunities | Escaping oppression or discrimination in my country
f1612490-c6dd-0135-5d49-0a62aae02c3c,20,city,EG,medium,male,"Yes, as a citizen","In school, university or practical training",500 - 750,Don't know,Not very secure,... a lot worse,Don't know,Very poorly,... got a lot worse,... get a lot worse,... increased a lot,... increase moderately,Not very secure,... stay the same,Neither the right moment nor the wrong moment,About the same,Neither more nor less,Neither agree nor disagree,Somewhat disapprove,Somewhat disapprove,,,,,,A little,Not a lot,Never acceptable,... increased a lot,A little angry,... increased a lot,Very angry,Yes,Not very stable,Somewhat likely,Somewhat positive,,China,,None of the above,Too little,Within the next year,Job / career opportunities
f164f630-c7e2-0135-2726-0a901406a434,59,city,UA,medium,male,"Yes, as a citizen","Employed, working 30 or more hours per week",200 - 300,Most of it,Not at all secure,... a lot worse,... stay the same,Neither well nor poorly,... got a little worse,... get a little worse,... increased a lot,... increase moderately,Somewhat secure,... increase a little,The right moment,About the same,Slightly less,Strongly disagree,Somewhat disapprove,Strongly disapprove,,,,,Strongly disapprove,A little,Not at all,Never acceptable,... increased a lot,A little angry,... increased a lot,A little angry,No,Not very stable,Not at all likely,Somewhat positive,,Germany | France | Japan | United Kingdom | United States | Saudi Arabia,,Russia,Too little,Never,
f1654140-c6f0-0135-7455-0a62aae02c3c,41,city,BR,high,female,"Yes, as a citizen","Employed, working 30 or more hours per week",1000 - 1500,All of it,Somewhat secure,... a little better,... get a little better,Neither well nor poorly,... got a little worse,... stay the same,... increased a little,... increase a little,Not at all secure,... increase a little,The wrong moment,About the same,Neither more nor less,Neither agree nor disagree,Strongly disapprove,Strongly disapprove,,,Somewhat disapprove,,,A little,A little,Never acceptable,... increased a little,A little angry,... increased a lot,Very angry,Yes,Not at all stable,Somewhat likely,Neither positive nor negative,Japan,,United States,,Too little,Never,
f1658750-d1e9-0135-e23e-0a901406a434,23,city,TR,low,male,"Yes, as a citizen","Employed, working 30 or more hours per week",1000 - 1500,About half,Very secure,... a little better,... stay the same,Fairly poorly,... got a little worse,... get a little worse,... increased a lot,... increase moderately,Somewhat secure,... increase a little,The wrong moment,Fewer purchases,Neither more nor less,Neither agree nor disagree,Strongly approve,Somewhat disapprove,,,,Strongly approve,,A lot,A lot,Never acceptable,... increased a lot,A little angry,... stayed the same,A little angry,No,Very stable,Not at all likely,Neither positive nor negative,,China,,United States | Germany | Russia | Saudi Arabia | France,The right amount,Never,
f16aad70-c714-0135-aa2e-0a901406a434,25,city,MX,medium,female,"Yes, as a citizen","Employed, working 1 to å_29 hours per week",200 - 300,Most of it,Somewhat secure,... a little better,... get a lot better,Fairly poorly,... got a lot worse,... get a little better,... increased moderately,... increase moderately,Very secure,... decrease a little,The wrong moment,About the same,Much less,Somewhat agree,Strongly disapprove,Strongly disapprove,,Strongly disapprove,,,,Not at all,Not at all,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,No,Not at all stable,Not very likely,Somewhat positive,Canada | Japan,,United States,,Too little,Sometime later,Personal safety | Educational opportunities | Job / career opportunities | Political situation in my country | Economic situation in my country | Cost of living | Desire to travel / see the world
f181ae90-c6ff-0135-8ce0-0a901406a434,24,city,VE,low,male,"Yes, as a citizen","In school, university or practical training",Prefer not to say,All of it,Not very secure,... a little worse,... get a little better,Very poorly,... got a lot worse,... get a lot worse,... increased a lot,... increase a lot,Prefer not to answer,... increase a lot,The wrong moment,Fewer purchases,Much less,Strongly disagree,Strongly disapprove,Strongly disapprove,Strongly disapprove,,,,,Not at all,Not at all,Sometimes acceptable,Don't know,Very angry,... increased a lot,Very angry,No,Not at all stable,Very likely,Very positive,China,,None of the above,,Too little,Never,
f181f9f0-c713-0135-a900-0a901406a434,55,city,EG,high,male,"Yes, as a citizen","Employed, working 30 or more hours per week",200 - 300,All of it,Somewhat secure,... a lot better,... get a little better,Fairly well,... got a little better,... get a lot better,... increased a lot,... increase moderately,Somewhat secure,... stay the same,Neither the right moment nor the wrong moment,About the same,Slightly more,Somewhat agree,Strongly approve,Somewhat approve,,,,,,A lot,A lot,Never acceptable,... increased a little,Not very angry,... decreased a little,A little angry,No,Very stable,Not at all likely,Somewhat positive,,China | Russia | Saudi Arabia,,United Kingdom | Germany | United States | China,The right amount,Never,
f1ab66e0-c849-0135-7d84-0a901406a434,20,city,BR,low,female,"Yes, as a citizen","Not employed, currently looking for work",200 - 300,Most of it,Not very secure,... the same,... get a lot better,Fairly poorly,... got a lot worse,Don't know,... increased a lot,... increase a lot,Somewhat secure,Don't know,Neither the right moment nor the wrong moment,About the same,Neither more nor less,Somewhat disagree,Somewhat disapprove,Somewhat disapprove,,,Somewhat disapprove,,,Not a lot,Not a lot,Sometimes acceptable,... increased a little,A little angry,... increased a lot,Very angry,No,Not very stable,Somewhat likely,Somewhat negative,China,,United States,,Too little,Sometime later,Job / career opportunities | Economic situation in my country
f1bf70f0-c6ea-0135-bb77-0a901406a434,48,city,BR,high,female,"Yes, as a citizen","Employed, working 30 or more hours per week",2000 - 3000,Most of it,Somewhat secure,... a little better,... stay the same,Fairly poorly,... got a lot worse,... stay the same,... increased a lot,... increase a lot,Somewhat secure,... increase a lot,The wrong moment,Fewer purchases,Much less,Strongly agree,Somewhat disapprove,Somewhat disapprove,,,Somewhat disapprove,,,Not at all,Not at all,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,Yes,Not at all stable,Very likely,Somewhat positive,China | Japan,,China,,Too little,Sometime later,Job / career opportunities
f1c0d690-c71b-0135-abd6-0a901406a434,45,city,VE,medium,male,"Yes, as a citizen","Employed, working 1 to å_29 hours per week",More than 3000,Most of it,Somewhat secure,... the same,... get a lot better,Fairly poorly,... got a little worse,... get a lot better,... increased moderately,... increase a little,Somewhat secure,... stay the same,The right moment,About the same,Neither more nor less,Somewhat disagree,Somewhat disapprove,Somewhat approve,Somewhat disapprove,,,,,Not a lot,Not a lot,Never acceptable,... increased a little,Not very angry,... stayed the same,A little angry,Yes,Not very stable,Somewhat likely,Neither positive nor negative,United States | Japan,,China,,Don't know,Within the next year,Economic situation in my country | Job / career opportunities | Cost of living | Civic freedoms | Personal safety | Political situation in my country
f1d38ca0-c70f-0135-a3c1-0a901406a434,19,city,VE,low,male,"Yes, as a citizen",Selfå_-employed / Freelancer,Under 100,About half,Very secure,... a lot better,... get a lot better,Fairly poorly,... got a lot worse,... get a lot better,... increased a lot,... increase a lot,Very secure,... increase a lot,Neither the right moment nor the wrong moment,About the same,Neither more nor less,Strongly agree,Somewhat approve,Strongly disapprove,Somewhat approve,,,,,A lot,A lot,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,Yes,Not at all stable,Not at all likely,Very positive,Germany,,United States,,Too little,Sometime later,Desire to travel / see the world
f1de9ff0-c6ee-0135-7182-0a62aae02c3c,18,city,VE,medium,male,"Yes, as a citizen","In school, university or practical training",Prefer not to say,About half,Very secure,... a lot better,... get a little worse,Very poorly,... got a little worse,... get a little worse,... stayed about the same,... increase a lot,Very secure,... increase a lot,The wrong moment,Fewer purchases,Much less,Somewhat agree,Strongly approve,Strongly approve,Neither approve nor disapprove,,,,,A lot,A little,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,Yes,Not at all stable,Not at all likely,Very positive,Germany | United States | Spain | United Kingdom | France | Canada,,China | Japan,,Too much,Within the next year,Political situation in my country
f1dec4a0-c701-0135-8fb4-0a901406a434,23,city,VE,medium,female,"Yes, as a citizen","In school, university or practical training",Under 100,All of it,Not at all secure,... a little worse,... get a little better,Very poorly,... got a lot worse,... get a lot worse,... increased a lot,... increase a lot,Not at all secure,Don't know,Don't know,Fewer purchases,Neither more nor less,Somewhat disagree,Strongly disapprove,Strongly disapprove,Strongly disapprove,,,,,Not a lot,Not a lot,Never acceptable,Don't know,Very angry,... increased a lot,Very angry,Yes,Not at all stable,Not very likely,Somewhat positive,United States,,China,,Too little,Sometime later,Job / career opportunities | Political situation in my country | Economic situation in my country | Personal safety | Educational opportunities | Cost of living
f1fc6f60-c6fd-0135-8823-0a62aae02c3c,22,city,BR,medium,female,"Yes, as a citizen","Employed, working 30 or more hours per week",More than 3000,About half,Somewhat secure,... a little worse,... get a lot better,Fairly well,... got a little better,... get a little better,... increased moderately,... increase a lot,Not very secure,... decrease a little,The wrong moment,More purchases,Much more,Somewhat agree,Somewhat approve,Somewhat disapprove,,,Somewhat approve,,,A little,A little,Never acceptable,... decreased a little,A little angry,... decreased a little,A little angry,No,Somewhat stable,Not very likely,Somewhat positive,United States | China | Japan | Canada | United Kingdom,,None of the above,,Too much,Within the next 3 years,Desire to travel / see the world | Cost of living | Economic situation in my country | Other reason related to quality of life
f206e2f0-c6f6-0135-802a-0a901406a434,22,city,TR,high,female,"Yes, as a citizen","In school, university or practical training",750 - 1000,Most of it,Somewhat secure,... a little worse,... get a little worse,Fairly poorly,... got a lot worse,... get a little worse,... increased a lot,... increase moderately,Not at all secure,... increase a little,Neither the right moment nor the wrong moment,Fewer purchases,Much less,Strongly disagree,Strongly disapprove,Somewhat disapprove,,,,Strongly disapprove,,Not a lot,Not at all,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,No,Not very stable,Not very likely,Somewhat positive,,United States,,None of the above,Too little,Sometime later,Economic situation in my country | Desire to travel / see the world | Other reason related to quality of life
f216e290-c730-0135-c50c-0a901406a434,39,city,BR,low,male,"Yes, as a citizen","In school, university or practical training",500 - 750,Most of it,Very secure,... a little worse,... get a little better,Neither well nor poorly,... got a little worse,... stay the same,... increased a little,... increase a little,Somewhat secure,... stay the same,Neither the right moment nor the wrong moment,About the same,Neither more nor less,Somewhat disagree,Somewhat disapprove,Neither approve nor disapprove,,,Somewhat disapprove,,,A little,A little,Sometimes acceptable,Don't know,Not at all angry,... stayed the same,Not very angry,Yes,Somewhat stable,Not very likely,Somewhat negative,Japan | Spain | United States,,France | Germany | China | United Kingdom | Canada,,Don't know,Within the next year,Economic situation in my country
f2189bb0-c704-0135-942e-0a901406a434,31,city,BR,medium,male,"Yes, as a citizen","Not employed, currently looking for work",300 - 400,Only a little,Somewhat secure,... a little better,... get a lot better,Fairly well,... got a little worse,... get a little better,... increased a lot,... increase moderately,Not very secure,... increase a little,Neither the right moment nor the wrong moment,More purchases,Slightly less,Strongly agree,Neither approve nor disapprove,Somewhat disapprove,,,Somewhat approve,,,A little,A lot,Sometimes acceptable,... increased a little,A little angry,... increased a lot,Very angry,No,Not very stable,Not at all likely,Somewhat positive,United States,,Canada,,Too much,Sometime later,Job / career opportunities
f237f9c0-c741-0135-db29-0a62aae02c3c,37,rural,UA,medium,male,"Yes, as a citizen",Selfå_-employed / Freelancer,Under 100,All of it,Not at all secure,... a lot worse,... get a little worse,Very poorly,... got a lot worse,... get a little worse,... increased a lot,... increase a lot,Not at all secure,... decrease a little,The wrong moment,Don't know,Much less,Neither agree nor disagree,Strongly approve,Strongly disapprove,,,,,Strongly disapprove,Not at all,Not at all,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,No,Not at all stable,Not very likely,Somewhat negative,,None of the above,,None of the above,Don't know,Never,
f23a0ae0-c78d-0135-0e58-0a901406a434,16,city,TR,low,male,"Yes, as a citizen","In school, university or practical training",750 - 1000,Most of it,Not very secure,... the same,... stay the same,Fairly poorly,... got a little worse,... stay the same,... increased moderately,... stay about the same,Not very secure,... increase a little,Neither the right moment nor the wrong moment,Don't know,Much less,Strongly disagree,Neither approve nor disapprove,Somewhat disapprove,,,,Neither approve nor disapprove,,A lot,Not a lot,Never acceptable,... stayed the same,Not at all angry,Don't know,A little angry,No,Not very stable,Not at all likely,Neither positive nor negative,,None of the above,,United States | China,Don't know,Sometime later,Political situation in my country | Desire to travel / see the world | Educational opportunities | Economic situation in my country | Escaping oppression or discrimination in my country | Cost of living | Job / career opportunities | Civic freedoms | Other reason related to quality of life
f23d35d0-c729-0135-bd7a-0a901406a434,27,city,UA,high,female,"Yes, as a citizen",None of the above,100 - 200,About half,Not very secure,... the same,... get a little better,Neither well nor poorly,... got a little better,... get a little better,... increased a lot,... increase a lot,Not very secure,... stay the same,The wrong moment,Don't know,Much more,Strongly agree,Strongly approve,Strongly approve,,,,,Strongly approve,A lot,A lot,Never acceptable,... increased a little,A little angry,... decreased a lot,Very angry,No,Somewhat stable,Not at all likely,Very positive,,Germany | United States | United Kingdom,,Russia,The right amount,Sometime later,Other reason
f2401440-c7c4-0135-4b8b-0a62aae02c3c,48,city,UA,medium,male,"Yes, as a citizen","Employed, working 30 or more hours per week",750 - 1000,Less than half,Somewhat secure,... the same,... get a little better,Fairly poorly,... stayed the same,... stay the same,... increased moderately,... increase a lot,Somewhat secure,... increase a little,Neither the right moment nor the wrong moment,About the same,Neither more nor less,Neither agree nor disagree,Somewhat disapprove,Somewhat disapprove,,,,,Neither approve nor disapprove,A little,A little,Never acceptable,... increased a lot,A little angry,... increased a little,A little angry,No,Not very stable,Not at all likely,Somewhat positive,,India | United States | Japan | Turkey | China,,Russia,Too little,Never,
f250d780-c71b-0135-b14f-0a62aae02c3c,20,city,EG,medium,female,"Yes, as a citizen","In school, university or practical training",100 - 200,All of it,Somewhat secure,... a little worse,... get a little worse,Very poorly,... got a lot worse,... get a little worse,... increased a lot,... increase a lot,Prefer not to answer,... increase a lot,Neither the right moment nor the wrong moment,About the same,Much less,Somewhat disagree,Somewhat disapprove,Neither approve nor disapprove,,,,,,Not a lot,A little,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,Yes,Somewhat stable,Not very likely,Somewhat positive,,Germany | Turkey | Japan | United Kingdom | United States,,None of the above,Don't know,Within next 3 months,Job / career opportunities | Desire to travel / see the world | Educational opportunities
f260a910-c895-0135-122f-0a62aae02c3c,28,city,TR,low,male,"Yes, as a citizen","Employed, working 30 or more hours per week",500 - 750,About half,Not at all secure,... a little worse,... get a little better,Neither well nor poorly,... got a little worse,... stay the same,... increased moderately,... increase moderately,Not at all secure,... decrease a little,The right moment,About the same,Slightly more,Somewhat agree,Somewhat approve,Somewhat disapprove,,,,Somewhat approve,,A lot,A little,Never acceptable,... increased a lot,A little angry,... decreased a little,Very angry,No,Somewhat stable,Not at all likely,Somewhat positive,,China | Germany,,Russia | Saudi Arabia | United States,Too little,Never,
f279d0d0-c793-0135-1907-0a62aae02c3c,36,city,BR,medium,female,"Yes, as a citizen","Not employed, currently looking for work",300 - 400,All of it,Not at all secure,... a lot worse,Don't know,Very poorly,... got a lot worse,... get a lot worse,... increased a lot,... increase a lot,Not at all secure,... increase a lot,The wrong moment,Fewer purchases,Much less,Somewhat disagree,Strongly disapprove,Strongly disapprove,,,Strongly disapprove,,,Not at all,Not at all,Sometimes acceptable,... increased a lot,Very angry,... increased a lot,Very angry,Yes,Not at all stable,Not very likely,Somewhat negative,None of the above,,United States | Canada | Germany,,Don't know,Never,
f28e2c60-c8ba-0135-3ba7-0a62aae02c3c,61,city,MX,medium,male,"Yes, as a citizen","Employed, working 30 or more hours per week",300 - 400,Most of it,Somewhat secure,... a little better,... get a little better,Fairly poorly,... got a little worse,... get a little worse,... increased a lot,... increase moderately,Not very secure,... increase a lot,Neither the right moment nor the wrong moment,About the same,Neither more nor less,Somewhat agree,Strongly disapprove,Strongly disapprove,,Strongly disapprove,,,,Not at all,Not a lot,Never acceptable,... increased a lot,A little angry,... increased a lot,Very angry,Yes,Not at all stable,Somewhat likely,Neither positive nor negative,Japan | Canada | Germany | United States,,China,,Too little,Sometime later,Political situation in my country | Job / career opportunities | Economic situation in my country | Other reason related to quality of life | Escaping oppression or discrimination in my country
