meta.uuid,dem.age,dem.city_or_rural,dem.country_code,dem.education_level,dem.gender,question.DAL_residency,question.DAL_employment_status,question.DAL_household_income,question.DAL_disposable_income,question.DAL_CCI-Q12_household_finance_present,question.DAL_CCI_EC-Q1_household_finance_past,question.DAL_CCI_EC-Q2_household_finance_future,question.DAL_CCI-Q14_economic_situation_present,question.DAL_CCI_EC-Q3_economic_situation_past,question.DAL_CCI_EC-Q4_economic_situation_future,question.DAL_CCI_EC-Q5_inflation_past,question.DAL_CCI_EC-Q6_inflation_future,question.DAL_CCI-Q13_job_situation_present,question.DAL_CCI_EC-Q7_unemployment_future,question.DAL_CCI_EC-Q8_purchases_present,question.DAL_CCI_EC-Q9_purchases_future,question.DAL_PolRisk_democratic_change,question.DAL_PolRisk_strong_leader,question.DAL_PolRisk_approve_president,question.DAL_PolRisk_approve_political_rep,question.DAL_PolRisk_approve_ruling_party_VE,question.DAL_PolRisk_approve_ruling_party_MX,question.DAL_PolRisk_approve_ruling_party_BR,question.DAL_PolRisk_approve_ruling_party_TR,question.DAL_PolRisk_approve_ruling_party_UA,question.DAL_PolRisk_trust_police,question.DAL_PolRisk_trust_courts,question.DAL_PolRisk_tax_evasion,question.DAL_PolRisk_inequality_past,question.DAL_PolRisk_inequality_anger,question.DAL_PolRisk_corrupt_past,question.DAL_PolRisk_corrupt_anger,question.DAL_PolRisk_corrupt_experience,question.DAL_PolRisk_politcal_stability,question.DAL_PolRisk_protest_likelihood,question.DAL_opinion_foreign_companies,question.DAL_positive_countries_MX_BR_VE,question.DAL_positive_countries_UA_TR_EG,question.DAL_negative_countries_MX_BR_VE,question.DAL_negative_countries_UA_TR_EG,question.DAL_protectionism,question.DAL_migration_time,question.DAL_migration_motives
b1f3dbd0-dc73-0135-3ee2-0a62aae02c3c,15,city,BR,low,male,"Yes, as a citizen","In school, university or practical training",1000 - 1500,Less than half,Very secure,... the same,... get a little better,Fairly well,... got a little worse,... get a little better,... increased a little,... decrease,Very secure,... stay the same,Neither the right moment nor the wrong moment,About the same,Neither more nor less,Strongly agree,Strongly disapprove,Somewhat disapprove,,,Neither approve nor disapprove,,,A lot,A little,Never acceptable,... decreased a little,Not very angry,... increased a little,Very angry,No,Not very stable,Not at all likely,Very positive,United States | Japan | Canada,,None of the above,,The right amount,Sometime later,Personal safety | Job / career opportunities | Escaping oppression or discrimination in my country | Civic freedoms | Educational opportunities | Weather / climate | Political situation in my country | Economic situation in my country
b1f61570-e1b3-0135-db51-0a901406a434,16,city,TR,low,female,"Yes, as a citizen","In school, university or practical training",1000 - 1500,Most of it,Somewhat secure,... a little worse,... get a lot better,Very poorly,... got a little worse,Don't know,... stayed about the same,... stay about the same,Somewhat secure,... decrease a little,Neither the right moment nor the wrong moment,More purchases,Much more,Neither agree nor disagree,Neither approve nor disapprove,Somewhat approve,,,,Neither approve nor disapprove,,Not a lot,Not at all,Never acceptable,... increased a lot,Very angry,... increased a little,Not very angry,No,Don't know,Somewhat likely,Somewhat negative,,Germany,,Saudi Arabia | China,Too little,Sometime later,Job / career opportunities | Desire to travel / see the world | Other reason | Educational opportunities
b1f89c20-de67-0135-3c1c-0a62aae02c3c,40,city,UA,medium,male,"Yes, as a citizen","Employed, working 30 or more hours per week",400 - 500,About half,Not very secure,... a little worse,... get a lot better,Very poorly,... got a little better,... get a little better,... increased a lot,... increase a lot,Not very secure,... increase a lot,The right moment,About the same,Neither more nor less,Strongly agree,Somewhat disapprove,Somewhat disapprove,,,,,Strongly disapprove,Not at all,Not at all,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,Yes,Not very stable,Not very likely,Very positive,,Saudi Arabia | Russia | Turkey | France | Germany | Japan | China | United States | India | United Kingdom,,United States | Germany | France,Too little,Within the next 3 years,Civic freedoms | Retirement | Cost of living | Desire to travel / see the world | Personal safety | Political situation in my country | Educational opportunities | Job / career opportunities | Economic situation in my country | Escaping oppression or discrimination in my country
b20c9150-df63-0135-17b7-0a62aae02c3c,39,city,EG,low,male,"Yes, as a citizen","In school, university or practical training",Under 100,Most of it,Somewhat secure,... a little better,... get a little better,Fairly well,... got a lot better,... get a lot better,... increased a lot,... increase moderately,Somewhat secure,... increase a little,Don't know,Don't know,Slightly more,Strongly agree,Strongly approve,Somewhat approve,,,,,,A lot,A lot,Never acceptable,... stayed the same,Not at all angry,... increased a little,Very angry,No,Very stable,Not at all likely,Very positive,,Russia | Saudi Arabia,,United States,Too much,Within the next 3 years,Job / career opportunities
b21a8630-e423-0135-98b0-0a62aae02c3c,29,city,TR,low,male,"Yes, as a citizen","In school, university or practical training",300 - 400,Most of it,Prefer not to answer,Don't know,... stay the same,Neither well nor poorly,Don't know,Don't know,... increased moderately,... stay about the same,Prefer not to answer,... decrease a little,Neither the right moment nor the wrong moment,Don't know,Neither more nor less,Neither agree nor disagree,Strongly approve,Strongly approve,,,,Neither approve nor disapprove,,A little,Not a lot,Never acceptable,Don't know,A little angry,Don't know,Not very angry,No,Not very stable,Not at all likely,Neither positive nor negative,,None of the above,,None of the above,Don't know,Never,
b21f6030-dc2f-0135-f615-0a62aae02c3c,24,city,EG,high,female,"Yes, as a citizen",Selfå_-employed / Freelancer,500 - 750,Most of it,Somewhat secure,... a lot better,... get a little better,Fairly poorly,... got a little better,... get a little better,... increased a lot,... increase moderately,Somewhat secure,... increase a little,The right moment,More purchases,Neither more nor less,Somewhat agree,Neither approve nor disapprove,Neither approve nor disapprove,,,,,,A little,A little,Never acceptable,... increased a lot,Very angry,... stayed the same,Very angry,No,Not very stable,Not very likely,Neither positive nor negative,,Germany | Japan | China,,United States,The right amount,Within the next 3 years,Job / career opportunities | Escaping oppression or discrimination in my country | Other reason related to quality of life
b234d240-dc2d-0135-f34b-0a62aae02c3c,35,city,VE,low,male,"Yes, as a citizen","In school, university or practical training",Under 100,Most of it,Somewhat secure,... the same,Don't know,Fairly poorly,... got a little worse,... get a little better,... increased a lot,... increase moderately,Not very secure,... stay the same,The wrong moment,Fewer purchases,Much more,Strongly agree,Strongly disapprove,Strongly disapprove,Strongly disapprove,,,,,Not a lot,A little,Sometimes acceptable,... stayed the same,Very angry,... increased a lot,Very angry,No,Not at all stable,Not very likely,Neither positive nor negative,None of the above,,United States,,Too little,Within the next 3 years,Economic situation in my country | Educational opportunities | Desire to travel / see the world | Job / career opportunities | Cost of living | Proximity to family | Personal safety
b239aa10-dd60-0135-906d-0a901406a434,25,city,BR,low,male,"Yes, as a citizen",Selfå_-employed / Freelancer,Prefer not to say,Only a little,Not very secure,... the same,... get a little better,Fairly well,... got a little better,... get a little better,... stayed about the same,... stay about the same,Somewhat secure,... decrease a lot,The right moment,About the same,Neither more nor less,Somewhat agree,Somewhat approve,Neither approve nor disapprove,,,Strongly disapprove,,,Not at all,A lot,Never acceptable,... increased a lot,Not very angry,... increased a little,Not at all angry,No,Very stable,Not at all likely,Very positive,Canada | France | United States | Spain,,Spain | United States | France,,Too little,Sometime later,Other reason related to quality of life
b244e470-dc6c-0135-3790-0a62aae02c3c,25,rural,TR,medium,female,"Yes, as a citizen","Not employed, currently looking for work",500 - 750,Less than half,Not very secure,... a little worse,... get a little better,Fairly poorly,... got a lot worse,... stay the same,... increased a lot,... increase moderately,Prefer not to answer,... increase a little,The wrong moment,Fewer purchases,Neither more nor less,Neither agree nor disagree,Somewhat disapprove,Somewhat disapprove,,,,Strongly disapprove,,Not a lot,Not at all,Never acceptable,... increased a lot,Very angry,... stayed the same,Very angry,Yes,Don't know,Not very likely,Somewhat negative,,India | Japan | China,,United States,Too little,Sometime later,Political situation in my country | Educational opportunities | Civic freedoms | Job / career opportunities | Cost of living | Economic situation in my country | Escaping oppression or discrimination in my country | Other reason related to quality of life
b26ef970-dc20-0135-e285-0a62aae02c3c,21,city,VE,medium,female,"Yes, as a citizen","Employed, working 30 or more hours per week",More than 3000,All of it,Not very secure,... the same,... stay the same,Very poorly,... got a lot worse,Don't know,... increased a lot,... increase a lot,Somewhat secure,... increase a lot,The wrong moment,About the same,Neither more nor less,Strongly disagree,Strongly disapprove,Neither approve nor disapprove,Strongly disapprove,,,,,Not at all,Not at all,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,Yes,Not at all stable,Very likely,Neither positive nor negative,None of the above,,None of the above,,Don't know,Sometime later,Personal safety | Escaping oppression or discrimination in my country | Cost of living | Economic situation in my country | Political situation in my country | Job / career opportunities | Other reason related to quality of life
b2866780-dc24-0135-32e8-0a901406a434,26,city,UA,medium,male,"Yes, as a citizen","Employed, working 30 or more hours per week",100 - 200,Most of it,Not at all secure,... the same,... get a lot better,Fairly poorly,... got a lot worse,... stay the same,... increased a lot,... increase moderately,Somewhat secure,... increase a little,Neither the right moment nor the wrong moment,Fewer purchases,Neither more nor less,Strongly agree,Strongly disapprove,Strongly approve,,,,,Strongly disapprove,Not at all,Not at all,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,No,Not at all stable,Not at all likely,Very positive,,Japan | United States | Germany,,Russia | Turkey | China,Too little,Never,
b28e4830-dc3a-0135-05b5-0a62aae02c3c,48,city,VE,medium,male,"Yes, as a citizen",Selfå_-employed / Freelancer,100 - 200,Most of it,Not at all secure,... a lot worse,... get a little worse,Fairly poorly,... got a lot worse,... get a little worse,... increased a lot,... increase a lot,Not very secure,... increase a little,Neither the right moment nor the wrong moment,About the same,Slightly less,Strongly disagree,Neither approve nor disapprove,Somewhat disapprove,Somewhat disapprove,,,,,Not a lot,A little,Never acceptable,... increased a lot,A little angry,... increased a little,A little angry,Yes,Not very stable,Not very likely,Somewhat positive,United States | China | Japan,,None of the above,,Too little,Sometime later,Educational opportunities | Political situation in my country | Job / career opportunities | Cost of living | Economic situation in my country | Other reason
b2a58470-dd35-0135-0762-0a62aae02c3c,30,city,BR,low,male,"Yes, as a citizen","Employed, working 1 to å_29 hours per week",400 - 500,Most of it,Very secure,... a little better,... get a lot better,Fairly well,... stayed the same,... get a little better,... increased moderately,... increase moderately,Very secure,Don't know,Neither the right moment nor the wrong moment,About the same,Slightly more,Strongly agree,Neither approve nor disapprove,Somewhat approve,,,Somewhat disapprove,,,Not a lot,A little,Always acceptable,... increased a lot,Not very angry,... increased a lot,Not at all angry,Yes,Very stable,Somewhat likely,Very negative,United States,,United States,,The right amount,Within the next year,Political situation in my country
b2c0ba10-df4c-0135-04e9-0a62aae02c3c,23,city,EG,medium,female,"Yes, as a citizen","In school, university or practical training",100 - 200,Most of it,Somewhat secure,... a little worse,... get a lot better,Neither well nor poorly,... got a little worse,... stay the same,... increased a lot,... increase a lot,Somewhat secure,... increase a little,The wrong moment,More purchases,Slightly less,Somewhat agree,Neither approve nor disapprove,Somewhat approve,,,,,,A little,A little,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,No,Not very stable,Not at all likely,Very positive,,United States,,None of the above,The right amount,Within the next 3 years,Cost of living | Educational opportunities
b2d76c80-e4d7-0135-8a2a-0a901406a434,59,city,TR,low,male,"Yes, as a citizen",Retired,300 - 400,All of it,Not very secure,... a lot worse,... get a lot worse,Fairly poorly,... got a little worse,... stay the same,... increased a lot,Don't know,Prefer not to answer,... increase a lot,Neither the right moment nor the wrong moment,Fewer purchases,Neither more nor less,Strongly agree,Strongly approve,Strongly approve,,,,Neither approve nor disapprove,,Not a lot,A little,Never acceptable,... increased a lot,A little angry,Don't know,Very angry,No,Somewhat stable,Not at all likely,Neither positive nor negative,,Russia | Germany | France | China | Japan | Ukraine | United States | United Kingdom,,None of the above,The right amount,Never,
b2ea3250-ded4-0135-b12e-0a62aae02c3c,28,city,MX,low,male,"Yes, as a citizen","Employed, working 30 or more hours per week",200 - 300,Most of it,Very secure,... a little better,... get a lot better,Neither well nor poorly,... got a little worse,... get a little better,... increased moderately,... increase moderately,Somewhat secure,... decrease a little,The right moment,Fewer purchases,Slightly less,Strongly agree,Strongly disapprove,Strongly disapprove,,Strongly disapprove,,,,Not at all,Not at all,Sometimes acceptable,... decreased a lot,Not at all angry,... decreased a lot,Not very angry,Yes,Not at all stable,Somewhat likely,Neither positive nor negative,China,,Japan,,Too little,Within the next year,Job / career opportunities
b30aa470-dc20-0135-2d8b-0a901406a434,26,city,VE,medium,female,"Yes, as a citizen","Employed, working 1 to å_29 hours per week",More than 3000,All of it,Somewhat secure,... a little better,... get a lot better,Fairly poorly,... got a lot worse,... get a little better,... increased a lot,... increase a lot,Somewhat secure,... increase a lot,Neither the right moment nor the wrong moment,About the same,Neither more nor less,Somewhat agree,Strongly disapprove,Strongly disapprove,Strongly disapprove,,,,,Not a lot,Not a lot,Sometimes acceptable,Don't know,Not very angry,... increased a lot,Very angry,No,Not at all stable,Very likely,Neither positive nor negative,Germany | France | Canada,,China | Germany,,Don't know,Sometime later,Cost of living | Political situation in my country | Educational opportunities | Economic situation in my country | Personal safety | Job / career opportunities | Desire to travel / see the world | Other reason related to quality of life | Other reason
b3264d00-dd68-0135-9646-0a901406a434,42,city,EG,medium,female,"Yes, as a citizen","Not employed, currently looking for work",100 - 200,About half,Not at all secure,... the same,... get a little worse,Fairly poorly,... stayed the same,... get a little worse,... increased a little,... increase a lot,Not at all secure,... increase a little,The wrong moment,Fewer purchases,Neither more nor less,Neither agree nor disagree,Neither approve nor disapprove,Neither approve nor disapprove,,,,,,A little,A little,Never acceptable,... increased a little,A little angry,... increased a little,Not very angry,No,Not very stable,Not very likely,Neither positive nor negative,,Saudi Arabia,,China,Too little,Within the next 3 years,Economic situation in my country
b3360760-dc33-0135-46fc-0a901406a434,21,rural,VE,medium,female,"Yes, as a citizen",None of the above,More than 3000,Only a little,Not at all secure,... a lot worse,... stay the same,Very poorly,... got a lot worse,... get a lot worse,... increased a lot,... increase a lot,Not at all secure,... increase a lot,The wrong moment,Fewer purchases,Much less,Somewhat agree,Strongly disapprove,Strongly disapprove,Somewhat disapprove,,,,,Not at all,Not at all,Never acceptable,Don't know,A little angry,... increased a lot,Very angry,Yes,Not very stable,Not at all likely,Very positive,China | United States,,None of the above,,Too little,Within next 3 months,Educational opportunities | Personal safety | Cost of living | Economic situation in my country | Desire to travel / see the world | Political situation in my country | Job / career opportunities
b33afa30-dc41-0135-11bd-0a62aae02c3c,18,city,TR,medium,male,"Yes, as a citizen","In school, university or practical training",750 - 1000,About half,Not very secure,... a lot worse,... get a little worse,Very poorly,... got a little worse,... get a little worse,... increased a lot,... increase a lot,Not very secure,... increase a lot,Neither the right moment nor the wrong moment,Fewer purchases,Much less,Strongly disagree,Strongly disapprove,Strongly disapprove,,,,Strongly disapprove,,A little,Not at all,Sometimes acceptable,... increased a lot,A little angry,... increased a lot,Very angry,No,Don't know,Not at all likely,Somewhat negative,,China,,France | United States | Germany,Too little,Sometime later,Economic situation in my country | Job / career opportunities | Political situation in my country | Cost of living | Educational opportunities | Other reason related to quality of life
b33e2d60-dd15-0135-15a2-0a901406a434,55,city,BR,low,male,"Yes, as a citizen","Employed, working 1 to å_29 hours per week",500 - 750,Less than half,Prefer not to answer,... a little better,... get a little better,Neither well nor poorly,... stayed the same,... get a little worse,... increased a lot,... increase a lot,Somewhat secure,... decrease a little,Neither the right moment nor the wrong moment,More purchases,Slightly more,Somewhat agree,Somewhat approve,Strongly approve,,,Neither approve nor disapprove,,,A little,A little,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,No,Not very stable,Not very likely,Neither positive nor negative,Japan,,Germany | China | United States,,Too little,Within the next year,Cost of living
b35f45f0-e10e-0135-6d50-0a901406a434,18,city,UA,medium,female,"Yes, as a citizen","In school, university or practical training",1000 - 1500,Less than half,Not very secure,... the same,... get a lot better,Fairly poorly,... stayed the same,... stay the same,... increased a lot,... increase moderately,Not very secure,... increase a little,Neither the right moment nor the wrong moment,About the same,Slightly more,Somewhat agree,Somewhat disapprove,Somewhat disapprove,,,,,Somewhat disapprove,A lot,Not a lot,Never acceptable,... increased a little,Very angry,... stayed the same,Very angry,Yes,Not very stable,Not at all likely,Very positive,,Germany | United States,,Russia | China,Too little,Sometime later,Job / career opportunities | Educational opportunities | Political situation in my country | Personal safety | Desire to travel / see the world | Economic situation in my country
b3691220-dc32-0135-fa19-0a62aae02c3c,56,city,UA,high,male,"Yes, as a citizen","Employed, working 30 or more hours per week",400 - 500,About half,Not very secure,... the same,... get a little worse,Very poorly,... got a lot worse,... get a lot worse,... increased a lot,... increase a lot,Somewhat secure,... increase a lot,The wrong moment,Fewer purchases,Neither more nor less,Strongly disagree,Strongly disapprove,Strongly disapprove,,,,,Strongly disapprove,Not a lot,Not at all,Never acceptable,... increased a lot,Very angry,... stayed the same,Very angry,No,Not at all stable,Not at all likely,Very positive,,Germany | China | United States,,None of the above,Too little,Never,
b36d6e30-ddf4-0135-8063-0a62aae02c3c,39,city,EG,medium,male,"Yes, as a citizen","Employed, working 30 or more hours per week",Under 100,Most of it,Somewhat secure,... a lot better,... get a lot better,Fairly well,... got a lot better,... get a little better,... increased a lot,... increase a lot,Somewhat secure,... increase a little,The right moment,More purchases,Slightly more,Somewhat agree,Strongly approve,Somewhat approve,,,,,,A lot,A lot,Sometimes acceptable,... increased a lot,Not very angry,... increased a little,Very angry,No,Somewhat stable,Not at all likely,Very positive,,United States | Germany | Japan | China | United Kingdom,,Turkey | Ukraine | India,Too much,Within the next year,Economic situation in my country | Desire to travel / see the world | Weather / climate | Cost of living
b370f650-dc5b-0135-3472-0a62aae02c3c,17,city,MX,medium,male,"Yes, as a citizen","Employed, working 30 or more hours per week",100 - 200,Most of it,Somewhat secure,... a little better,... get a little better,Fairly poorly,... got a little worse,... get a little worse,... increased a little,... increase moderately,Somewhat secure,... increase a little,The right moment,About the same,Slightly more,Somewhat agree,Somewhat disapprove,Somewhat disapprove,,Neither approve nor disapprove,,,,Not a lot,Not a lot,Sometimes acceptable,... increased a little,Very angry,... increased a lot,Very angry,Yes,Not very stable,Somewhat likely,Somewhat positive,Japan | Germany,,United States | France,,Too little,Sometime later,Civic freedoms | Desire to travel / see the world | Job / career opportunities | Political situation in my country
b3a6cb80-e038-0135-d228-0a62aae02c3c,17,city,EG,low,female,"Yes, as a citizen","In school, university or practical training",500 - 750,Most of it,Somewhat secure,... a lot better,... stay the same,Neither well nor poorly,Don't know,Don't know,... increased a lot,Don't know,Prefer not to answer,Don't know,Neither the right moment nor the wrong moment,Fewer purchases,Slightly less,Neither agree nor disagree,Neither approve nor disapprove,Neither approve nor disapprove,,,,,,Not a lot,Not a lot,Sometimes acceptable,... increased a lot,Very angry,Don't know,Very angry,No,Very stable,Not at all likely,Somewhat positive,,China,,United States,Don't know,Never,
b3a76e50-dc6d-0135-9312-0a901406a434,16,city,MX,low,male,"Yes, as a citizen",None of the above,750 - 1000,Most of it,Very secure,... a little better,... get a lot better,Neither well nor poorly,... stayed the same,... stay the same,... increased moderately,... increase moderately,Prefer not to answer,... stay the same,Neither the right moment nor the wrong moment,About the same,Neither more nor less,Somewhat agree,Neither approve nor disapprove,Neither approve nor disapprove,,Neither approve nor disapprove,,,,A lot,A little,Never acceptable,Don't know,Not very angry,... stayed the same,Very angry,No,Somewhat stable,Not at all likely,Very positive,Japan | Germany,,United States,,Don't know,Sometime later,Desire to travel / see the world
b3af74b0-dd93-0135-56f0-0a62aae02c3c,18,city,MX,medium,female,"Yes, as a citizen","In school, university or practical training",Prefer not to say,Most of it,Not very secure,... the same,... get a little better,Neither well nor poorly,Don't know,... get a little better,... increased a lot,... decrease,Not very secure,... decrease a lot,Neither the right moment nor the wrong moment,Don't know,Neither more nor less,Somewhat agree,Neither approve nor disapprove,Neither approve nor disapprove,,Neither approve nor disapprove,,,,A little,A little,Sometimes acceptable,... stayed the same,A little angry,... increased a little,A little angry,No,Somewhat stable,Not very likely,Somewhat positive,None of the above,,None of the above,,Too little,Never,
b3bbdf10-dc9b-0135-b8c3-0a901406a434,19,city,TR,low,male,"Yes, as a citizen","Employed, working 30 or more hours per week",500 - 750,Less than half,Very secure,... a lot better,... get a little better,Very well,... got a little better,... get a little better,... increased a lot,... increase moderately,Very secure,... decrease a little,Neither the right moment nor the wrong moment,About the same,Slightly more,Somewhat agree,Neither approve nor disapprove,Somewhat approve,,,,Strongly approve,,A little,A little,Never acceptable,... decreased a little,Not very angry,... stayed the same,Not at all angry,No,Very stable,Not at all likely,Very negative,,Russia,,United Kingdom | Japan | France | India | United States | China | Saudi Arabia | Germany,Don't know,Never,
b3bcd060-dc5e-0135-2735-0a62aae02c3c,54,city,VE,low,male,"Yes, as a citizen","Employed, working 30 or more hours per week",Under 100,Most of it,Not very secure,... a little worse,... get a little worse,Very poorly,... got a lot worse,... get a little worse,... increased a lot,... increase a lot,Not very secure,... increase a lot,The wrong moment,Fewer purchases,Much less,Neither agree nor disagree,Neither approve nor disapprove,Somewhat disapprove,Neither approve nor disapprove,,,,,A little,A little,Never acceptable,... increased a little,A little angry,... increased a little,A little angry,No,Not very stable,Somewhat likely,Very positive,United States | Spain | Japan,,China,,Don't know,Sometime later,Economic situation in my country | Personal safety | Desire to travel / see the world | Educational opportunities | Other reason related to quality of life
b3ec84f0-dc30-0135-42f0-0a901406a434,41,rural,EG,high,male,"Yes, as a citizen","Employed, working 30 or more hours per week",100 - 200,Most of it,Not very secure,... a lot worse,... get a little better,Neither well nor poorly,... got a little better,... get a little better,... increased a lot,... increase a lot,Somewhat secure,... increase a little,The right moment,Fewer purchases,Slightly less,Strongly agree,Somewhat approve,Strongly disapprove,,,,,,A lot,A lot,Never acceptable,... increased a lot,Not very angry,... increased a lot,Very angry,Yes,Somewhat stable,Not at all likely,Neither positive nor negative,,China,,United States,The right amount,Within the next year,Economic situation in my country | Job / career opportunities
b4168b70-dc4e-0135-6ed7-0a901406a434,58,city,BR,low,male,"Yes, as a citizen",Selfå_-employed / Freelancer,750 - 1000,All of it,Somewhat secure,... the same,... get a little better,Neither well nor poorly,... got a little better,... get a little better,... increased a lot,... increase a lot,Somewhat secure,... decrease a little,Neither the right moment nor the wrong moment,Fewer purchases,Neither more nor less,Neither agree nor disagree,Somewhat disapprove,Somewhat disapprove,,,Strongly disapprove,,,Not a lot,A little,Never acceptable,... stayed the same,A little angry,... stayed the same,Very angry,No,Not very stable,Not at all likely,Neither positive nor negative,United Kingdom | United States | China | Germany,,None of the above,,Too little,Never,
b42e9740-dc13-0135-d554-0a62aae02c3c,26,city,VE,medium,female,"Yes, as a citizen","Employed, working 30 or more hours per week",Prefer not to say,All of it,Not at all secure,... a lot worse,... get a lot worse,Very poorly,... got a lot worse,... get a lot worse,... increased a lot,... increase a lot,Not at all secure,... increase a lot,The wrong moment,Fewer purchases,Much less,Strongly disagree,Strongly disapprove,Strongly disapprove,Strongly disapprove,,,,,Not at all,Not at all,Sometimes acceptable,... increased a lot,Very angry,... increased a lot,Very angry,Yes,Not at all stable,Not very likely,Somewhat negative,China,,None of the above,,Too little,Within next 3 months,Economic situation in my country | Cost of living | Other reason related to quality of life
b46795f0-dc26-0135-e9e8-0a62aae02c3c,34,city,VE,medium,male,"Yes, as a citizen","Employed, working 30 or more hours per week",200 - 300,Most of it,Not at all secure,... a little worse,... get a little better,Fairly poorly,... got a little worse,... get a little better,... increased moderately,... increase a little,Somewhat secure,... increase a little,Neither the right moment nor the wrong moment,Fewer purchases,Slightly less,Neither agree nor disagree,Somewhat disapprove,Neither approve nor disapprove,Somewhat disapprove,,,,,Not a lot,Not at all,Never acceptable,... decreased a lot,A little angry,... increased a little,Very angry,Yes,Not at all stable,Somewhat likely,Somewhat negative,United States,,China,,Too little,Within the next year,Economic situation in my country
b47d4940-dc13-0135-d555-0a62aae02c3c,19,city,TR,medium,female,"Yes, as a citizen","In school, university or practical training",1000 - 1500,About half,Not very secure,... a little better,... get a little better,Very poorly,... got a lot worse,... get a little worse,... increased moderately,... increase moderately,Prefer not to answer,... increase a lot,Neither the right moment nor the wrong moment,About the same,Much less,Strongly disagree,Strongly disapprove,Strongly disapprove,,,,Strongly disapprove,,A lot,Not at all,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,Yes,Not at all stable,Not at all likely,Very negative,,None of the above,,Saudi Arabia | United States,Too little,Sometime later,Civic freedoms | Economic situation in my country | Political situation in my country | Personal safety | Job / career opportunities | Other reason related to quality of life
b4816e70-dc41-0135-11bf-0a62aae02c3c,43,city,BR,medium,female,"Yes, as a citizen","Not employed, currently looking for work",400 - 500,About half,Not at all secure,... the same,... get a little better,Very poorly,... got a lot worse,... get a lot worse,... increased a lot,... increase a lot,Not at all secure,... increase a lot,The wrong moment,Fewer purchases,Much less,Neither agree nor disagree,Strongly disapprove,Strongly disapprove,,,Strongly disapprove,,,Not a lot,Not at all,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,No,Not at all stable,Not very likely,Somewhat negative,Canada,,Germany | United States,,Too little,Sometime later,Cost of living | Political situation in my country | Educational opportunities | Job / career opportunities | Personal safety | Economic situation in my country
b4865d70-dc27-0135-eb13-0a62aae02c3c,39,city,BR,high,female,"Yes, as a citizen","Employed, working 30 or more hours per week",More than 3000,Less than half,Somewhat secure,... a little better,... get a lot better,Fairly well,... got a little better,... get a little better,... increased a little,... increase a little,Very secure,... increase a little,The right moment,More purchases,Neither more nor less,Somewhat agree,Somewhat approve,Somewhat approve,,,Strongly approve,,,A little,A little,Never acceptable,... increased a little,Very angry,... increased a little,Very angry,Yes,Somewhat stable,Very likely,Somewhat positive,United States | Japan | Canada,,China | France | Spain,,Too much,Within the next 3 years,Political situation in my country | Job / career opportunities | Economic situation in my country | Personal safety | Educational opportunities | Desire to travel / see the world | Other reason related to quality of life
b4ad5530-dc31-0135-f8ad-0a62aae02c3c,41,city,UA,high,male,"Yes, as a citizen","Employed, working 30 or more hours per week",100 - 200,Most of it,Not at all secure,... the same,... stay the same,Very poorly,... got a little worse,... get a little worse,... increased a little,... increase a little,Somewhat secure,... stay the same,The right moment,About the same,Neither more nor less,Strongly disagree,Strongly disapprove,Strongly disapprove,,,,,Somewhat disapprove,Not a lot,Not a lot,Sometimes acceptable,... increased a lot,Not very angry,... stayed the same,Very angry,Yes,Not at all stable,Not at all likely,Somewhat positive,,Russia,,None of the above,Too little,Sometime later,Political situation in my country | Economic situation in my country
b4baf930-ddfe-0135-f276-0a62aae02c3c,27,city,TR,low,male,"Yes, as a citizen","Not employed, currently NOT looking for work",300 - 400,All of it,Not at all secure,... a lot worse,... get a lot worse,Very poorly,... got a lot worse,... get a lot worse,... increased a lot,... increase a lot,Not at all secure,... increase a lot,Neither the right moment nor the wrong moment,Fewer purchases,Much less,Strongly disagree,Strongly disapprove,Strongly disapprove,,,,Strongly disapprove,,Not at all,Not at all,Never acceptable,... increased a lot,Not at all angry,... increased a lot,Not at all angry,No,Not at all stable,Not very likely,Very negative,,None of the above,,United States | Russia | Germany | United Kingdom | Saudi Arabia | France,Too little,Within the next 3 years,Escaping oppression or discrimination in my country | Political situation in my country | Civic freedoms | Cost of living | Educational opportunities | Personal safety | Job / career opportunities | Economic situation in my country | Other reason related to quality of life
b4cb1a30-dd5c-0135-2b08-0a62aae02c3c,26,city,BR,medium,female,"Yes, as a citizen","Not employed, currently NOT looking for work",500 - 750,Most of it,Very secure,... a little worse,... get a little better,Very poorly,... stayed the same,... stay the same,... increased moderately,... increase moderately,Prefer not to answer,... stay the same,Don't know,About the same,Slightly less,Strongly disagree,Strongly disapprove,Strongly disapprove,,,Strongly disapprove,,,A lot,A little,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,No,Don't know,Not at all likely,Neither positive nor negative,United States,,None of the above,,Don't know,Sometime later,Cost of living | Job / career opportunities | Desire to travel / see the world | Personal safety
