meta.uuid,dem.age,dem.city_or_rural,dem.country_code,dem.education_level,dem.gender,question.DAL_residency,question.DAL_employment_status,question.DAL_household_income,question.DAL_disposable_income,question.DAL_CCI-Q12_household_finance_present,question.DAL_CCI_EC-Q1_household_finance_past,question.DAL_CCI_EC-Q2_household_finance_future,question.DAL_CCI-Q14_economic_situation_present,question.DAL_CCI_EC-Q3_economic_situation_past,question.DAL_CCI_EC-Q4_economic_situation_future,question.DAL_CCI_EC-Q5_inflation_past,question.DAL_CCI_EC-Q6_inflation_future,question.DAL_CCI-Q13_job_situation_present,question.DAL_CCI_EC-Q7_unemployment_future,question.DAL_CCI_EC-Q8_purchases_present,question.DAL_CCI_EC-Q9_purchases_future,question.DAL_PolRisk_democratic_change,question.DAL_PolRisk_strong_leader,question.DAL_PolRisk_approve_president,question.DAL_PolRisk_approve_political_rep,question.DAL_PolRisk_approve_ruling_party_VE,question.DAL_PolRisk_approve_ruling_party_MX,question.DAL_PolRisk_approve_ruling_party_BR,question.DAL_PolRisk_approve_ruling_party_TR,question.DAL_PolRisk_approve_ruling_party_UA,question.DAL_PolRisk_trust_police,question.DAL_PolRisk_trust_courts,question.DAL_PolRisk_tax_evasion,question.DAL_PolRisk_inequality_past,question.DAL_PolRisk_inequality_anger,question.DAL_PolRisk_corrupt_past,question.DAL_PolRisk_corrupt_anger,question.DAL_PolRisk_corrupt_experience,question.DAL_PolRisk_politcal_stability,question.DAL_PolRisk_protest_likelihood,question.DAL_opinion_foreign_companies,question.DAL_positive_countries_MX_BR_VE,question.DAL_positive_countries_UA_TR_EG,question.DAL_negative_countries_MX_BR_VE,question.DAL_negative_countries_UA_TR_EG,question.DAL_protectionism,question.DAL_migration_time,question.DAL_migration_motives
f24d6d30-b118-0135-6b3e-0a901406a434,51,city,BR,medium,female,"Yes, as a citizen","Employed, working 30 or more hours per week",1500 - 2000,Most of it,Somewhat secure,... a little better,... get a lot better,Fairly well,... stayed the same,... get a little worse,... increased a lot,... increase a lot,Very secure,... decrease a little,The wrong moment,About the same,Slightly less,Neither agree nor disagree,Somewhat disapprove,Somewhat disapprove,,,Strongly disapprove,,,Not at all,Not at all,Never acceptable,... increased a lot,Very angry,... stayed the same,Very angry,No,Not very stable,Very likely,Neither positive nor negative,China | United States | Japan | Canada,,None of the above,,Too little,Sometime later,Cost of living | Political situation in my country | Personal safety
f25b92b0-b10d-0135-5d3c-0a901406a434,42,city,VE,medium,female,"Yes, as a citizen","Employed, working 30 or more hours per week",More than 3000,Most of it,Not at all secure,... a lot worse,... get a lot worse,Very poorly,... got a lot worse,... get a lot worse,... increased a lot,... increase a lot,Somewhat secure,... increase a lot,The wrong moment,Fewer purchases,Much less,Strongly disagree,Strongly disapprove,Somewhat approve,Strongly disapprove,,,,,Not at all,Not a lot,Never acceptable,... increased a lot,Not very angry,... increased a lot,Very angry,Yes,Not at all stable,Very likely,Neither positive nor negative,United States | Spain,,China,,Don't know,Sometime later,Political situation in my country | Civic freedoms | Economic situation in my country | Cost of living | Educational opportunities | Personal safety
f29d6cf0-b362-0135-ff58-0a901406a434,42,city,TR,low,male,"Yes, as a citizen","Employed, working 30 or more hours per week",500 - 750,Most of it,Somewhat secure,... a little better,... get a little better,Neither well nor poorly,... got a little better,... get a little better,... increased moderately,... increase moderately,Somewhat secure,... increase a little,The wrong moment,About the same,Neither more nor less,Neither agree nor disagree,Neither approve nor disapprove,Neither approve nor disapprove,,,,Somewhat approve,,A lot,A lot,Never acceptable,... increased a little,Not very angry,... stayed the same,A little angry,No,Don't know,Not at all likely,Somewhat positive,,United States | Germany | Russia,,India | France,The right amount,Never,
f2d7bbf0-b205-0135-aca6-0a901406a434,25,city,EG,low,male,"Yes, as a citizen","In school, university or practical training",Under 100,All of it,Not very secure,... a little worse,... get a little worse,Fairly poorly,... got a little worse,... stay the same,... increased a lot,... increase a lot,Not very secure,... increase a little,Neither the right moment nor the wrong moment,Fewer purchases,Slightly less,Neither agree nor disagree,Somewhat disapprove,Somewhat disapprove,,,,,,A little,Not a lot,Sometimes acceptable,... increased a lot,A little angry,... increased a little,Very angry,No,Not very stable,Somewhat likely,Somewhat positive,,India,,United Kingdom,The right amount,Sometime later,Job / career opportunities
f2e1f460-b11e-0135-7234-0a901406a434,61,rural,UA,medium,male,"Yes, as a citizen",Retired,100 - 200,Most of it,Not very secure,... a little better,... get a little better,Neither well nor poorly,... got a little better,... get a little better,... increased a little,... increase a little,Not very secure,... increase a little,Neither the right moment nor the wrong moment,About the same,Slightly more,Somewhat agree,Somewhat approve,Somewhat approve,,,,,Somewhat approve,A little,A little,Never acceptable,... increased a little,A little angry,... increased a little,A little angry,No,Somewhat stable,Not very likely,Very positive,,United States | Germany | France | United Kingdom | China,,Russia,Too little,Never,
f2ee3790-b1ae-0135-c245-0a62aae02c3c,20,rural,UA,low,female,"Yes, as a citizen","Not employed, currently NOT looking for work",300 - 400,Less than half,Very secure,... a lot better,... get a lot better,Neither well nor poorly,... got a lot worse,... stay the same,... increased a lot,... increase a lot,Prefer not to answer,... increase a lot,The wrong moment,More purchases,Much less,Somewhat disagree,Somewhat disapprove,Neither approve nor disapprove,,,,,Somewhat approve,A lot,A little,Sometimes acceptable,... decreased a lot,Not at all angry,... increased a little,Not very angry,Yes,Don't know,Not at all likely,Neither positive nor negative,,None of the above,,Russia,Don't know,Never,
f3182c20-b144-0135-6e5a-0a62aae02c3c,16,city,VE,low,male,"Yes, as a citizen","Not employed, currently NOT looking for work",200 - 300,All of it,Somewhat secure,... a little worse,Don't know,Fairly poorly,... got a lot worse,... get a little better,... stayed about the same,... increase a little,Not at all secure,... increase a lot,The wrong moment,Fewer purchases,Slightly more,Strongly agree,Neither approve nor disapprove,Neither approve nor disapprove,Somewhat disapprove,,,,,Not a lot,Not a lot,Sometimes acceptable,Don't know,Very angry,... stayed the same,A little angry,No,Don't know,Not at all likely,Very positive,Germany | China | Japan | Canada | Spain,,United States,,Too little,Sometime later,Job / career opportunities | Educational opportunities | Economic situation in my country
f31bd150-b18a-0135-a0f5-0a62aae02c3c,18,city,EG,medium,male,"Yes, as a citizen","In school, university or practical training",Under 100,Most of it,Not very secure,... a little worse,... stay the same,Fairly poorly,... got a little worse,... get a little better,... increased a lot,... decrease,Not at all secure,... increase a little,The wrong moment,Fewer purchases,Slightly less,Somewhat disagree,Neither approve nor disapprove,Somewhat disapprove,,,,,,A lot,A lot,Never acceptable,Don't know,A little angry,... increased a little,Very angry,Yes,Don't know,Not at all likely,Somewhat positive,,Saudi Arabia,,Japan | China | United States,Don't know,Sometime later,Desire to travel / see the world | Economic situation in my country | Job / career opportunities | Political situation in my country | Civic freedoms | Other reason related to quality of life
f333e510-b108-0135-2bf0-0a62aae02c3c,29,city,UA,high,female,"Yes, as a citizen","Employed, working 30 or more hours per week",500 - 750,Most of it,Not at all secure,... a little better,... get a little worse,Neither well nor poorly,... stayed the same,... get a little better,... increased moderately,... stay about the same,Not at all secure,... increase a little,Neither the right moment nor the wrong moment,About the same,Neither more nor less,Somewhat disagree,Neither approve nor disapprove,Somewhat approve,,,,,Somewhat approve,A little,A little,Never acceptable,... stayed the same,Not very angry,... stayed the same,Not very angry,No,Somewhat stable,Not very likely,Somewhat positive,,Germany | France | United Kingdom | United States,,None of the above,The right amount,Never,
f33b3bd0-b131-0135-5d6e-0a62aae02c3c,20,city,VE,low,male,"Yes, as a citizen","Employed, working 30 or more hours per week",More than 3000,All of it,Not at all secure,... a lot worse,... get a lot worse,Very poorly,... got a lot worse,... get a lot worse,... increased a lot,... increase a lot,Not very secure,... increase a lot,Neither the right moment nor the wrong moment,Fewer purchases,Much less,Strongly disagree,Strongly disapprove,Somewhat approve,Strongly disapprove,,,,,Not at all,Not a lot,Sometimes acceptable,... increased a lot,Very angry,... increased a lot,Very angry,Yes,Not at all stable,Not very likely,Neither positive nor negative,United States | Germany | France,,China,,Too little,Sometime later,Escaping oppression or discrimination in my country | Job / career opportunities | Economic situation in my country | Personal safety | Political situation in my country | Cost of living | Educational opportunities | Civic freedoms | Other reason related to quality of life
f34fe590-b705-0135-3940-0a901406a434,46,rural,EG,medium,female,"Yes, as a citizen","Not employed, currently NOT looking for work",Under 100,About half,Somewhat secure,... the same,... get a little better,Neither well nor poorly,... stayed the same,... get a little better,... increased moderately,... increase a little,Somewhat secure,... increase a lot,Neither the right moment nor the wrong moment,About the same,Neither more nor less,Somewhat agree,Somewhat approve,Somewhat approve,,,,,,A little,A little,Sometimes acceptable,... stayed the same,Not at all angry,... stayed the same,A little angry,No,Somewhat stable,Not at all likely,Somewhat positive,,Saudi Arabia,,China,Too little,Never,
f3504fd0-b1e1-0135-88d4-0a901406a434,19,city,BR,no,female,"Yes, as a citizen","Employed, working 1 to å_29 hours per week",500 - 750,All of it,Very secure,... a little better,... get a lot better,Fairly well,... got a little better,... stay the same,... increased moderately,... increase moderately,Very secure,... increase a little,The right moment,About the same,Slightly more,Somewhat agree,Strongly approve,Neither approve nor disapprove,,,Somewhat approve,,,A little,A little,Sometimes acceptable,... stayed the same,Not at all angry,... stayed the same,A little angry,No,Very stable,Not very likely,Very positive,United States | Spain | Japan,,Germany | France,,The right amount,Within next 3 months,Personal safety | Weather / climate | Cost of living | Civic freedoms
f35e28f0-b105-0135-2814-0a62aae02c3c,25,city,VE,high,female,"Yes, as a citizen","Employed, working 30 or more hours per week",Under 100,About half,Not very secure,... a little worse,... get a lot better,Very poorly,... got a lot worse,... get a lot worse,... increased a lot,... increase a lot,Somewhat secure,... increase a lot,The wrong moment,About the same,Much less,Strongly agree,Strongly disapprove,Strongly disapprove,Strongly disapprove,,,,,Not at all,Not a lot,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,Yes,Not at all stable,Somewhat likely,Very positive,United States | Spain | Germany,,China,,Too little,Sometime later,Job / career opportunities | Personal safety | Civic freedoms | Other reason related to quality of life | Desire to travel / see the world
f35fb460-b2fa-0135-4388-0a62aae02c3c,36,city,MX,medium,female,"Yes, as a citizen","Employed, working 1 to å_29 hours per week",200 - 300,Most of it,Somewhat secure,... the same,... stay the same,Neither well nor poorly,... got a little worse,... stay the same,... increased a little,... increase moderately,Somewhat secure,... increase a little,Neither the right moment nor the wrong moment,Fewer purchases,Neither more nor less,Neither agree nor disagree,Neither approve nor disapprove,Neither approve nor disapprove,,Neither approve nor disapprove,,,,A little,A little,Never acceptable,... increased a little,A little angry,... stayed the same,A little angry,No,Somewhat stable,Not very likely,Somewhat positive,China | Spain | United States,,Germany | Canada,,Too little,Sometime later,Desire to travel / see the world | Job / career opportunities | Other reason related to quality of life
f3673140-b134-0135-e7e8-0a901406a434,27,city,EG,low,male,"Yes, as a citizen","Employed, working 1 to å_29 hours per week",300 - 400,About half,Somewhat secure,... a little better,... get a little better,Fairly well,... got a lot better,... get a little better,... increased a lot,... increase a lot,Somewhat secure,... increase a little,Neither the right moment nor the wrong moment,About the same,Much more,Somewhat disagree,Somewhat approve,Somewhat disapprove,,,,,,A little,A lot,Never acceptable,... increased a lot,Very angry,... stayed the same,Very angry,No,Somewhat stable,Not very likely,Somewhat positive,,United States | Saudi Arabia | Russia | United Kingdom | China,,Turkey,Too little,Sometime later,Desire to travel / see the world
f36a1ec0-b10f-0135-35c3-0a62aae02c3c,47,city,UA,high,female,"Yes, as a citizen","Employed, working 30 or more hours per week",300 - 400,Most of it,Not at all secure,... a little worse,... get a little better,Fairly poorly,... got a little worse,... stay the same,... increased a lot,... increase a little,Not very secure,... stay the same,Neither the right moment nor the wrong moment,Fewer purchases,Neither more nor less,Strongly disagree,Somewhat disapprove,Somewhat disapprove,,,,,Strongly disapprove,Not at all,Not at all,Sometimes acceptable,... increased a little,Very angry,... stayed the same,Very angry,No,Somewhat stable,Not at all likely,Very positive,,United States | Germany | Japan | United Kingdom | France,,India,Too little,Never,
f38335c0-b479-0135-49da-0a62aae02c3c,29,city,MX,low,male,"Yes, as a citizen","Employed, working 1 to å_29 hours per week",100 - 200,Most of it,Not at all secure,... a little worse,... get a lot better,Neither well nor poorly,... stayed the same,... stay the same,... increased a lot,... increase a little,Not at all secure,... stay the same,Neither the right moment nor the wrong moment,Don't know,Neither more nor less,Somewhat agree,Strongly disapprove,Neither approve nor disapprove,,Neither approve nor disapprove,,,,Not at all,Not at all,Never acceptable,Don't know,Not at all angry,... increased a little,Not at all angry,Yes,Don't know,Not very likely,Very negative,Canada | Japan | Spain,,United States,,Don't know,Never,
f39b67b0-b30d-0135-9bff-0a901406a434,21,city,MX,medium,female,"Yes, as a citizen","Employed, working 30 or more hours per week",Under 100,All of it,Very secure,... the same,Don't know,Neither well nor poorly,Don't know,... stay the same,... increased moderately,... increase a little,Somewhat secure,Don't know,The wrong moment,About the same,Neither more nor less,Neither agree nor disagree,Somewhat approve,Neither approve nor disapprove,,Neither approve nor disapprove,,,,A little,A little,Never acceptable,... stayed the same,A little angry,... increased a little,A little angry,No,Somewhat stable,Not at all likely,Somewhat positive,United States,,None of the above,,Too little,Never,
f3a715f0-b316-0135-a3b7-0a901406a434,59,city,EG,medium,male,"Yes, as a citizen","Employed, working 30 or more hours per week",100 - 200,All of it,Somewhat secure,... a little better,... get a little better,Neither well nor poorly,... got a little better,... get a little better,... increased a lot,... increase a lot,Somewhat secure,... increase a lot,Neither the right moment nor the wrong moment,About the same,Neither more nor less,Neither agree nor disagree,Neither approve nor disapprove,Neither approve nor disapprove,,,,,,Not at all,A little,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,Yes,Somewhat stable,Somewhat likely,Neither positive nor negative,,Russia | Saudi Arabia | France | Ukraine | Japan | China | Germany | India,,None of the above,Too little,Never,
f3ac8ca0-b288-0135-1c10-0a901406a434,35,city,MX,low,female,"Yes, as a citizen","Employed, working 30 or more hours per week",100 - 200,Most of it,Not very secure,... a little worse,... stay the same,Very poorly,... got a lot worse,... get a little worse,... increased moderately,... increase moderately,Somewhat secure,... stay the same,Neither the right moment nor the wrong moment,Fewer purchases,Much less,Somewhat agree,Somewhat disapprove,Strongly disapprove,,Somewhat disapprove,,,,Not a lot,Not at all,Never acceptable,... increased a little,A little angry,... increased a lot,Very angry,No,Not at all stable,Not very likely,Somewhat positive,Germany | Japan | Canada | Spain | United States | China,,None of the above,,Too little,Never,
f3c83890-b3ae-0135-02ca-0a901406a434,28,city,MX,medium,female,"Yes, as a citizen","Employed, working 30 or more hours per week",200 - 300,Most of it,Not very secure,... a little better,... get a little better,Fairly poorly,... stayed the same,... get a little better,... increased a lot,... increase a lot,Somewhat secure,... stay the same,The wrong moment,More purchases,Slightly less,Strongly agree,Somewhat disapprove,Somewhat disapprove,,Somewhat disapprove,,,,Not a lot,Not a lot,Never acceptable,... stayed the same,Very angry,... increased a lot,Very angry,Yes,Not very stable,Somewhat likely,Neither positive nor negative,Germany | China | Canada | Japan | United Kingdom | France,,United States,,Too little,Never,
f3d832f0-b11c-0135-4610-0a62aae02c3c,41,city,MX,low,female,"Yes, as a citizen","Employed, working 30 or more hours per week",200 - 300,Most of it,Somewhat secure,... a little better,... get a lot better,Fairly poorly,... got a lot worse,... get a little better,... increased a lot,... decrease,Somewhat secure,... increase a little,The wrong moment,Fewer purchases,Much less,Somewhat agree,Strongly disapprove,Strongly disapprove,,Somewhat disapprove,,,,Not a lot,Not a lot,Always acceptable,... stayed the same,Very angry,... stayed the same,Very angry,Yes,Not at all stable,Somewhat likely,Neither positive nor negative,None of the above,,China | Japan,,Too little,Never,
f3e14860-b11b-0135-44e3-0a62aae02c3c,17,city,UA,high,female,"Yes, as a citizen","Employed, working 1 to å_29 hours per week",750 - 1000,About half,Very secure,... a lot better,... stay the same,Neither well nor poorly,... stayed the same,... get a lot better,... increased a little,... increase a little,Somewhat secure,... stay the same,Don't know,About the same,Neither more nor less,Neither agree nor disagree,Neither approve nor disapprove,Neither approve nor disapprove,,,,,Strongly approve,A lot,A lot,Never acceptable,... stayed the same,A little angry,... decreased a little,A little angry,No,Somewhat stable,Somewhat likely,Somewhat positive,,United Kingdom | United States | Germany,,Russia,Too little,Within the next year,Job / career opportunities | Cost of living | Desire to travel / see the world | Weather / climate | Proximity to family | Educational opportunities | Personal safety | Political situation in my country | Other reason related to quality of life
f3e89340-b135-0135-e8d6-0a901406a434,21,city,VE,medium,female,"Yes, as a citizen","Employed, working 30 or more hours per week",200 - 300,Most of it,Not at all secure,... a lot worse,... get a little worse,Very poorly,... got a lot worse,... get a little worse,... increased a lot,... increase a lot,Not very secure,... increase a little,The wrong moment,Fewer purchases,Slightly less,Somewhat disagree,Strongly disapprove,Neither approve nor disapprove,Strongly disapprove,,,,,Not a lot,Not a lot,Sometimes acceptable,... decreased a lot,A little angry,... increased a little,Very angry,Yes,Not very stable,Not very likely,Somewhat positive,China,,United States,,Too little,Sometime later,Political situation in my country
f3f98070-b285-0135-189e-0a901406a434,29,city,MX,medium,female,"Yes, as a citizen","Employed, working 30 or more hours per week",200 - 300,Most of it,Very secure,... a lot better,... get a lot better,Very well,... got a lot better,... get a lot better,... increased a lot,... increase a lot,Very secure,... increase a lot,The right moment,About the same,Neither more nor less,Somewhat agree,Strongly disapprove,Somewhat disapprove,,Strongly disapprove,,,,Not a lot,Not a lot,Sometimes acceptable,... stayed the same,A little angry,... increased a lot,Very angry,Yes,Not at all stable,Somewhat likely,Neither positive nor negative,None of the above,,United States,,Too little,Never,
3303e640-b253-0135-d2f6-0a62aae02c3c,19,city,MX,medium,female,"Yes, as a citizen","In school, university or practical training",500 - 750,Most of it,Somewhat secure,... the same,... get a little better,Fairly poorly,... got a little worse,Don't know,... increased a little,... stay about the same,Somewhat secure,... increase a little,Neither the right moment nor the wrong moment,About the same,Neither more nor less,Somewhat agree,Somewhat disapprove,Somewhat disapprove,,Somewhat disapprove,,,,Not a lot,A little,Sometimes acceptable,... stayed the same,Very angry,... increased a little,A little angry,Yes,Not very stable,Not at all likely,Somewhat negative,China | United States | Canada,,None of the above,,Too little,Sometime later,Educational opportunities | Civic freedoms | Job / career opportunities | Political situation in my country | Cost of living | Desire to travel / see the world | Economic situation in my country
f4006440-b112-0135-63db-0a901406a434,23,city,UA,high,male,"Yes, as a citizen","Employed, working 30 or more hours per week",200 - 300,Most of it,Somewhat secure,... a lot better,... get a little better,Neither well nor poorly,... got a lot worse,... stay the same,... increased a lot,... increase a lot,Very secure,... increase a lot,The wrong moment,Fewer purchases,Much less,Strongly agree,Neither approve nor disapprove,Somewhat disapprove,,,,,Neither approve nor disapprove,A little,Not at all,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,Yes,Not very stable,Not at all likely,Neither positive nor negative,,Germany | France | United States,,None of the above,Too little,Within the next year,Desire to travel / see the world | Educational opportunities | Job / career opportunities
f403ab50-b102-0135-2418-0a62aae02c3c,49,city,UA,medium,female,"Yes, as a citizen","Employed, working 30 or more hours per week",200 - 300,Most of it,Not very secure,... a little better,... stay the same,Neither well nor poorly,... got a little better,... get a little better,... increased a lot,... increase a lot,Very secure,... increase a lot,Neither the right moment nor the wrong moment,Fewer purchases,Slightly more,Somewhat agree,Somewhat disapprove,Strongly disapprove,,,,,Somewhat disapprove,A little,Not a lot,Sometimes acceptable,... increased a lot,Very angry,... increased a lot,Very angry,No,Not very stable,Not at all likely,Somewhat positive,,Germany | United States,,Russia,Too little,Sometime later,Desire to travel / see the world | Other reason related to quality of life
f41040d0-b10d-0135-32ff-0a62aae02c3c,27,city,MX,low,male,"Yes, as a citizen","Employed, working 1 to å_29 hours per week",300 - 400,Less than half,Somewhat secure,... a little better,... get a lot better,Fairly poorly,... got a little worse,... get a little better,... increased a little,... increase a little,Somewhat secure,... increase a lot,The wrong moment,More purchases,Slightly less,Strongly agree,Strongly disapprove,Somewhat disapprove,,Strongly disapprove,,,,Not a lot,A little,Sometimes acceptable,... increased a little,Very angry,... increased a lot,Very angry,No,Not very stable,Somewhat likely,Very positive,Canada | Spain,,United States,,Too little,Never,
f42020f0-b13f-0135-f20f-0a901406a434,20,rural,VE,no,male,"Yes, as a citizen",Selfå_-employed / Freelancer,100 - 200,Most of it,Not very secure,... the same,... stay the same,Neither well nor poorly,... stayed the same,... stay the same,... increased a lot,... increase a little,Not at all secure,... increase a lot,The right moment,Fewer purchases,Much less,Strongly disagree,Strongly disapprove,Strongly disapprove,Strongly disapprove,,,,,Not at all,Not at all,Never acceptable,... decreased a lot,Not very angry,... increased a lot,A little angry,Yes,Not at all stable,Somewhat likely,Somewhat positive,Spain,,Germany,,Too little,Sometime later,Economic situation in my country
f42f3330-b109-0135-575f-0a901406a434,35,city,BR,low,male,"Yes, as a citizen",Selfå_-employed / Freelancer,200 - 300,All of it,Somewhat secure,... a lot better,... get a little better,Neither well nor poorly,... got a little better,... get a little better,... increased a lot,... increase moderately,Somewhat secure,... decrease a lot,Neither the right moment nor the wrong moment,Fewer purchases,Much less,Strongly agree,Somewhat disapprove,Somewhat disapprove,,,Strongly disapprove,,,Not a lot,Not at all,Sometimes acceptable,... increased a little,Very angry,... increased a lot,Very angry,Yes,Very stable,Very likely,Neither positive nor negative,China | Japan,,None of the above,,Too little,Never,
f435d530-b134-0135-606d-0a62aae02c3c,43,city,UA,medium,male,"Yes, as a citizen","Employed, working 30 or more hours per week",300 - 400,Most of it,Not very secure,... the same,... get a little worse,Very poorly,... got a lot worse,... get a little worse,... increased moderately,... increase moderately,Somewhat secure,... stay the same,The right moment,About the same,Slightly more,Somewhat agree,Strongly disapprove,Strongly disapprove,,,,,Strongly disapprove,Not a lot,Not a lot,Never acceptable,... increased a lot,Not very angry,... stayed the same,Very angry,No,Not at all stable,Somewhat likely,Somewhat positive,,China | Turkey | United Kingdom,,Germany | France | United Kingdom,Too little,Never,
f43a7760-b117-0135-4087-0a62aae02c3c,26,city,EG,medium,male,"Yes, as a citizen",Selfå_-employed / Freelancer,200 - 300,All of it,Somewhat secure,... a little worse,... get a lot better,Very poorly,... got a lot worse,... get a lot worse,... increased a lot,... increase a lot,Somewhat secure,... increase a lot,The right moment,Fewer purchases,Much less,Strongly disagree,Strongly disapprove,Strongly disapprove,,,,,,Not at all,Not at all,Always acceptable,... increased a lot,Very angry,... increased a lot,Very angry,Yes,Not very stable,Not very likely,Neither positive nor negative,,Turkey | Japan | United Kingdom,,Saudi Arabia | China | France,Too little,Within the next 3 years,Political situation in my country | Cost of living | Escaping oppression or discrimination in my country | Economic situation in my country | Other reason related to quality of life
f43b2fc0-b192-0135-a78c-0a62aae02c3c,23,rural,UA,low,female,"Yes, as a citizen","Employed, working 30 or more hours per week",100 - 200,Most of it,Not at all secure,... a little better,Don't know,Very poorly,... got a lot worse,... get a lot worse,... increased a lot,... increase a lot,Not at all secure,... increase a lot,The wrong moment,Don't know,Much less,Somewhat agree,Strongly disapprove,Strongly disapprove,,,,,Strongly disapprove,Not at all,Not at all,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,No,Not at all stable,Not at all likely,Neither positive nor negative,,Japan | Turkey | Germany | India | Russia,,None of the above,Too little,Within the next year,Civic freedoms | Cost of living | Educational opportunities | Personal safety | Political situation in my country | Economic situation in my country | Escaping oppression or discrimination in my country | Other reason related to quality of life
f453cc00-b101-0135-230a-0a62aae02c3c,28,city,EG,high,male,"Yes, as a citizen","Employed, working 30 or more hours per week",200 - 300,About half,Very secure,... a little better,... get a lot better,Fairly poorly,... got a lot worse,... get a little worse,... increased a lot,... increase a lot,Somewhat secure,... increase a lot,The right moment,More purchases,Much less,Strongly agree,Strongly disapprove,Strongly disapprove,,,,,,Not a lot,Not a lot,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,Yes,Not very stable,Somewhat likely,Somewhat negative,,None of the above,,United States | Saudi Arabia,Too little,Within the next year,Economic situation in my country | Civic freedoms | Escaping oppression or discrimination in my country | Educational opportunities | Desire to travel / see the world
f45a9a70-bb31-0135-ac43-0a62aae02c3c,18,rural,EG,medium,male,"Yes, as a citizen","In school, university or practical training",Under 100,About half,Not at all secure,... the same,Don't know,Very poorly,... got a lot worse,Don't know,... stayed about the same,Don't know,Not at all secure,... decrease a little,Neither the right moment nor the wrong moment,About the same,Neither more nor less,Neither agree nor disagree,Neither approve nor disapprove,Neither approve nor disapprove,,,,,,A little,A lot,Never acceptable,Don't know,A little angry,... increased a lot,Very angry,No,Don't know,Not at all likely,Neither positive nor negative,,None of the above,,None of the above,The right amount,Sometime later,Job / career opportunities
f4748690-b126-0135-51e5-0a62aae02c3c,58,city,UA,high,female,"Yes, as a citizen","Employed, working 30 or more hours per week",100 - 200,Most of it,Not very secure,... a little better,... get a little better,Neither well nor poorly,... got a little better,... get a little better,... increased a lot,... increase a lot,Not at all secure,... increase a little,Neither the right moment nor the wrong moment,About the same,Neither more nor less,Strongly agree,Somewhat approve,Somewhat approve,,,,,Somewhat approve,A little,A little,Never acceptable,... increased a little,A little angry,... increased a little,A little angry,No,Somewhat stable,Not very likely,Somewhat positive,,France | Germany,,None of the above,The right amount,Within the next 3 years,Job / career opportunities | Cost of living
f477ca70-b2f5-0135-88e2-0a901406a434,37,city,TR,low,male,"Yes, as a citizen","Employed, working 30 or more hours per week",2000 - 3000,Less than half,Not very secure,... a little worse,... stay the same,Don't know,Don't know,Don't know,... increased a little,... increase a little,Not at all secure,... stay the same,Don't know,Fewer purchases,Slightly less,Strongly agree,Strongly approve,Strongly approve,,,,Strongly approve,,A lot,A lot,Never acceptable,Don't know,Not at all angry,... decreased a lot,Very angry,No,Very stable,Not at all likely,Neither positive nor negative,,Saudi Arabia,,United States,Too much,Never,
f4824ca0-b10c-0135-3174-0a62aae02c3c,29,city,TR,medium,male,"Yes, as a citizen","Employed, working 30 or more hours per week",500 - 750,Most of it,Not very secure,... the same,... stay the same,Very poorly,... got a little worse,... get a little worse,... increased moderately,... increase moderately,Not very secure,... increase a little,The wrong moment,Fewer purchases,Neither more nor less,Neither agree nor disagree,Somewhat disapprove,Somewhat disapprove,,,,Somewhat disapprove,,A little,Not a lot,Never acceptable,... increased a little,A little angry,... stayed the same,A little angry,No,Not very stable,Not at all likely,Somewhat positive,,Ukraine,,Japan | China,Too little,Never,
f482ced0-b0fe-0135-4839-0a901406a434,29,city,VE,medium,male,"Yes, as a citizen","Not employed, currently looking for work",300 - 400,About half,Not very secure,... the same,... get a little better,Fairly poorly,... got a little better,... get a little better,... increased a lot,... increase a lot,Not very secure,... increase a lot,The wrong moment,About the same,Much more,Strongly agree,Strongly disapprove,Strongly disapprove,Strongly disapprove,,,,,Not at all,Not at all,Sometimes acceptable,... increased a lot,A little angry,... increased a lot,Very angry,Yes,Not at all stable,Not very likely,Neither positive nor negative,China,,United States,,Too little,Sometime later,Economic situation in my country
f4a27930-b0fc-0135-456f-0a901406a434,56,city,UA,high,male,"Yes, as a citizen","Employed, working 30 or more hours per week",200 - 300,Most of it,Not very secure,... a little worse,... get a little worse,Very poorly,... got a little worse,... get a little worse,... increased a lot,... increase a lot,Somewhat secure,... increase a little,The wrong moment,About the same,Slightly less,Strongly disagree,Strongly disapprove,Strongly disapprove,,,,,Strongly disapprove,A little,Not at all,Never acceptable,... increased a lot,A little angry,... stayed the same,Very angry,No,Somewhat stable,Not very likely,Very positive,,China | United States | Germany,,Russia,Too little,Never,
